knesset,session,speaker,party,role,text,subject,sub_subject
,,שלמה קרעי,הליכוד,,אז למה את מצביעה נגדם?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"– – וראיתם איך הוא דורס ממש בימים האלה את בכירי הליכוד שניסו להזכיר לו שציונות וחיילי צה""ל קודמים לאינטרסים האישיים שלו.אבל אנחנו בממשלה ובתקווה חדשה לא נאפשר. מתפקדי הליכוד, מצביעי הליכוד, חשוב שתראו מי הנבחרים שלכם, מה הערכים שלכם, מה הם מייצגים. קשה לי להאמין שאת הליכודניקים האמיתיים הצעקות האלה מייצגות.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,אובססיבית. את לא ביקשת שריון בליכוד?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"אנחנו בממשלה ובתקווה חדשה לא נאפשר לביביזם להרוס את ישראל ואת ערכי המחנה הלאומי. בזכותנו לימין הממלכתי הליברלי, הציוני, שמשלב יהדות ודמוקרטיה יחדיו, יש כתובת. אנחנו מחזירים את המשילות שאיבדתם, אנחנו נלחמים בפשיעה שהזנחתם, מזניקים את החינוך, את ההתיישבות ביו""ש, בגולן.הרי אין פה אחד בספסלי הליכוד שלא מכיר, שלמה קרעי, את צבא ההסתה של נתניהו. ההכפשות שאתם ואנשיו של נתניהו מפעילים, מתדלקים – –",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,אז למה התחננת לשריון עכשיו?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"– – בהסתה ובפייק ניוז, ואם לא גילית את זה עד עכשיו כדאי שתגלה את זה לפני שהוא הורס סופית את המפלגה שאליה אתה שייך. שולחים אותם לנסות ולחסל את מתנגדי נתניהו – –",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,מדברת מי שהמפלגה שלה לא עוברת את אחוז החסימה באופן עקבי.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"– – בליכוד, בכנסת, בממשלה, במדינה. הם הזרוע הצבאית של הביביזם. שולחים קליעי רובה, מאיימים ברצח, מייצרים פייק ניוז, מאיימים, מסיתים. וביבי? הוא לא רואה, הוא לא שומע, הוא לא יודע. כשמישהו מהפעילים נחשף, הוא נזרק לכלבים, רק ביבי לא קשור, הוא בכלל עדיין מהאו""ם, הוא הזרוע המדינית בלבד.גם פה בכנסת, כשמישהו ממשרתיו בסיעה צורח או מקלל או מאיים, פתאום ביבי נעלם מהמליאה, ממש דנידין נתניהו. עשרה קבין של צביעות ופחדנות ירדו לעולם ואת כולם לקח ביבי נתניהו.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר",נא לסיים.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"אילנה ספורטה, רונית הביביסטית, אורלי לב, יגאל מלכה, איציק זרקא – ביבי לא שמע עליהם ועל מפעל ההסתות וההכפשות בשווי מיליונים שהם חלק ממנו ושבנו יאיר מפמפם.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,את פונה גם למתפקדים של תקווה חדשה?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"עמותות וארגונים של בכירים בליכוד, בלשכת נתניהו – –",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר",תודה.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,הוא מפריע לי.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,סיימת מזמן.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"– – בלשכת נתניהו מפעילים מכונת הסתה ברשתות שכוללת יועצים אסטרטגיים, מומחי וידיאו, פעילי שטח וצבא מגיבים. וביבי? הוא לא ידע. הוא לא ידע. אני כבר מסיימת.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,את פונה גם למתפקדים של תקווה חדשה?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","חבר הכנסת קרעי, ככל שתפריע, אני אוסיף לה זמן, אז אני מבקש, תן לחברת הכנסת שיר לסיים את דבריה. תודה. נא לסיים, בבקשה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"גם הוא לא שמע, גם ביבי לא שמע, הם לא שמעו. עמותת ""הגענו"", פורום קפה שפירא, 315, מטה המאבק המשותף, העמותה לצדק במערכת המשפט – ביבי לא מכיר גם אותם. במקרה בכירי הארגונים האלה הם או מועמדים ברשימת המפלגה לכנסת או חברי מרכז ופעילי ליכוד מקורבים שמפעילים את מערך התעמולה הלא-חוקי עבורו.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,אפס שפותח – – –,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,והוא לא שמע – – –,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","תודה. לסיים, בבקשה. כבר הוספתי לך דקה וחצי, אפילו יותר.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"הם מסיתים נגד מוסדות השלטון, מפרסמים חומרים כנגד חברי ממשלה בניסיון לחסלם פוליטית, וביבי לא קשור.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,לא לימדו אותך להכין נאום שמספר המילים יתאים לזמן?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"הביביזם הרס את הליכוד, ועכשיו הוא גם מאיים להרוס את המדינה, ואנחנו לא ניתן לו לעשות את זה. גם ההצבעה שלכם היום, גם ההצבעה שלכם היום נגד חיילי צבא ההגנה לישראל תיכשל – –",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,אפס מנדטים שפותחת פה על 40 מנדטים.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,– – ואנחנו נמשיך לתקן את מה שאתם הרסתם.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר",תודה.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"קרעי, אני רק אגיד לך במשפט אחרון. ביבי, לא רק שלא עזר לחיילים, הוא הסתמך על תרומות. הוא נסמך על תרומות. איך אתם לא מתביישים? תעבירו את החוק הזה, תפסיקו לפעול נגד חיילי צה""ל. המטרה פה לא מקדשת את האמצעים. תודה רבה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר",תודה רבה לחברת הכנסת מיכל שיר סגמן. תודה. תודה רבה.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,תצביעו בעד 100%. תתביישי לך. כפוית טובה כלפי מצביעי הליכוד.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,אני לא פועלת נגד חיילים.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,כפוית טובה.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר",חבר הכנסת קרעי.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,תפסיקו לפעול נגד חיילים.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","תודה. חברת הכנסת מיכל שיר סגמן וחבר הכנסת קרעי, תודה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,בושה.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,בושה שלך.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","הדובר הבא, מטעם סיעת מרצ – חבר הכנסת מוסי רז, בבקשה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,תצביעי בעד 100%.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","חבר הכנסת קרעי, תכבד את הדוברים.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיכל שיר סגמן,תקווה חדשה,,"אני לא נגד חיילים, נגד המדינה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר",תודה. שמענו.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,אוריאל בוסו,"ש""ס",,"הקואליציה שלך, ששולחת אותם – – –",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,אפס מנדטים פותחת פה על 40 מנדטים.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","חברים, החברים שלכם מטעם הסיעות כבר דיברו. אולי בפעם הבאה תבקשו זכות דיבור בהצעת אי-אמון ותדברו. ככה זה. בואו נכבד את הדוברים. חבר הכנסת מוסי רז, בבקשה. שלוש דקות, אדוני.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"אדוני היושב-ראש, חברי הכנסת, חבריי, אני לא רואה פה שר, גם חברת הכנסת.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","יש פה שרה, השרה פרקש הייתה פה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"בסדר, אני אחרי זה אגיד לה מה אמרתי.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר",אתה רוצה להמתין עד שהשרה תחזור?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"לא, אני אתחיל. זה בסדר גמור.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מיקי לוי,,"יו""ר הכנסת",אתה יכול לתת לו להתחיל והוא יכול להמשיך כשהיא תיכנס.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","אני אעצור את השעון. הינה, היא כבר שבה, הכול בסדר. אני אאפס את השעון, אתן לך שלוש דקות, שלא תהיינה תלונות. בבקשה, שלוש דקות.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"אדוני היושב-ראש, גברתי השרה, חברת וחברי הכנסת, הקואליציה עברה טלטלה בסוף השבוע האחרון, אבל מהטלטלה הזאת אנחנו יוצאים לא רק עם קואליציה קיימת ועומדת, אלא גם מחוזקת.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,ספר לגן צבי.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"ראיתי את הפעולה המבורכת של רבים – של חברי השר עיסאווי פריג', של שר החוץ וראש הממשלה החליפי לפיד – וראיתי את החברה בישראל, את ההמונים בישראל שמתגייסים לטובת הקואליציה ודורשים בשלומה וביציבותה ובאורך חייה; גם בחברה הערבית – את ראשי הרשויות, את אנשי העמותות, את הפעילים, אנשים שפשוט חרדו מה יהיה אם חלילה הצד הזה כאן יגיע לשלטון. זה הצעד שכל כך כל כך מחזק את הממשלה שלנו.יש להם חבר כנסת שאמר: התפקיד שלנו – להצביע נגד הממשלה. שמעת פעם דבר כזה, אדוני היושב-ראש? מעכשיו אני אציע לשנות את השיטה. תהיה קואליציה ולא צריך אופוזיציה. הם יכולים לשבת בחוף הים, הם תמיד נגד. התפקיד שלהם – להצביע נגד.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,מה התפקיד שלכם – – –,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"התפקיד שלהם – אם בגין היה מקשיב לכם, גם אחרי 29 שנים לא היה מגיע לשלטון.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,דסטה גדי יברקן,הליכוד,,תמשלו.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,היה לוקח לו יותר מ-29 שנים.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,דסטה גדי יברקן,הליכוד,,כשבגין היה – – –,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,זה לא סוד שהמציאות בקואליציה הזו לא פשוטה.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,מה אתה אומר על קואליציה שלא מסוגלת להעביר חוק לטובת החיילים שלה?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"אני אומר שהמטרה של ממשלה, בניגוד להנדוס התודעה שעושים לנו פה, המטרה של ממשלה היא למשול.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,דסטה גדי יברקן,הליכוד,,אז למה אתה – – – תמשול.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,אז תמשול.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"אני רואה דברים מצוינים שקורים בתחום של הסביבה והבריאות והחוץ. קיימנו היום כנס על הפשיעה בחברה הערבית – ירידה דרמטית בפשיעה, כי יש שר ויש סגן שר שעובדים.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,על חשבון הנגב. תראה – – –,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"אני יודע מה הירושה שהשארתם. גם את זה אני מכיר, את הירושה שהשארתם שם, ירושה רעה מאוד, שלוקח זמן לטפל בה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,אתם – – –,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,דסטה גדי יברקן,הליכוד,,– – – הפשיעה בחברה הערבית אנחנו לא התחלנו ואתם לא – – –,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"לעומת זאת, התפקיד של הכנסת הוא לחוקק. כשעולה חבר כנסת ונשבע פה הוא נשבע לפעול לטובת אזרחיות ואזרחי ישראל כפי שהוא רואה לנכון. חילוקי דעות בינינו זה בסדר גמור. זה בסדר גמור. אבל לא נשמע כדבר הזה. עכשיו זה ממש לא מעניין אותי איך אתם מצביעים, אני לא מאלה שמתרגשים, תצביעו איך שבראש שלכם. אתם פוגעים בעצמכם, לא בי. אתם פוגעים בעצמכם, לא בי. אני הייתי מספיק שנים באופוזיציה כדי לדעת שכשאני ישבתי שם, בכל דבר חשבתי מה טוב לאזרחיות ומה טוב לאזרחים.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,דסטה גדי יברקן,הליכוד,,ובגלל זה אתה מוכן להקריב הכול כדי להישאר בממשלה.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"אבל אתם רוצים לפגוע בעצמכם – תפגעו בעצמכם, בבקשה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,לכן הצבעת לפני חצי שנה נגד העלאת שכר החיילים?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,אני אשים לכם שער שם שתבקיעו כל הזמן גולים עצמיים – –,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,דסטה גדי יברקן,הליכוד,,מה עם זכויות האדם? מה עם זכויות האדם?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,– – זה מה שאתם מוכנים.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","תודה, חבר הכנסת יברקן – –",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,לכן בכל החודשים האחרונים הצבעת נגד הצעות חוק של האופוזיציה?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","– – וחבר הכנסת קרעי, אתם כל הזמן מפריעים. אז אני נותן לחבר הכנסת מוסי רז לסכם את דבריו עוד חצי דקה, בגלל שהיו הפרעות. בבקשה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,כבר נגמר?,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","כבר נגמר, נתתי לך עוד דקה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,הורדתי רק את המשפט הראשון – – –,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","נתתי לך כבר מעבר לזמן. 30 שניות. נא לסיים, בבקשה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,דסטה גדי יברקן,הליכוד,,"חבר הכנסת רז, אתה בצד הנכון, לכן אתה מקבל כל הזמן.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,אני אסכם את דבריי.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,יש בעיה לקואליציה עם החיבור לזמן.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,"אני רוצה להודיע מכאן שיש בממשלה הזאת גם דברים טובים; בעיקר דברים טובים דיברתי עד עכשיו. אני רוצה לברך את השר, שר הביטחון, שהודיע שבבוא העת יפונה המאחז הלא-חוקי בחומש, ולהודיע כאן שאני אגיע עם אנשי שלום עכשיו המצוינים – –",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,דסטה גדי יברקן,הליכוד,,תיזהר. יהיה משבר.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,– – בשבת כדי לזרז את העת הזאת – –,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,דסטה גדי יברקן,הליכוד,,הממשלה תיפול.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,מוסי רז,מרצ,,– – כי נגד הפרות החוק צריך לפעול.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,דסטה גדי יברקן,הליכוד,,תיזהר עכשיו. מישהו יפרוש מהצד השני.,2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,שלמה קרעי,הליכוד,,"מוסי, אם אתה מצביע עניינית, תצביע בעד 100% ללוחמים. אתה לא חושב שמגיע להם 100%? זה עוד לפני ההצעה שלכם.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
,,יבגני סובה,,"היו""ר","תודה רבה לחבר הכנסת מוסי רז. אני אבקש מהשרה להגנת הסביבה לסכם את הדיון. בבקשה, גברתי השרה. אני מזכיר לכולם שבעוד כ-20 דקות תכבד אותנו בנוכחות שלה נשיאת הפרלמנט האירופי הגב' רוברטה מטסולה. אני מבקש גם לכבד את ידידת ישראל, ידידת אמת, להיות נוכחים באולם ולשמוע את דבריה בשעה 18:00, גם קואליציה וגם אופוזיציה. אני חושב שזה גם יום היסטורי לכנסת ישראל, למדינת ישראל, ואנחנו גם נשמע את נאומה. בינתיים, גברתי השרה, נא לסכם את הדיון, בבקשה.",2. ממשלה אכזרית כושלת כלכלית משבר דיור חסר תקדים – עלייה של 16% במחירי הדירות ועלייה של 40% במוצרי מזון,
